brand_hybrid,Yield,air.sig995_mean,omega.sig995_mean,pres.sfc_mean,rhum.sig995_mean,uwnd.sig995_mean,vwnd.sig995_mean
1059,190.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 39-05 SS ,190.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK752SSTX ,190.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5608 SS-RIB ,189.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6S42 ,188.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
4508 VT3P-RIB ,185.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 40-05 ,185.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5131AMXT ,184.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5X-905 ,184,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC54-38RIB ,183.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC56-03RIB ,181.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5H-905 ,181.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 37-06 SS ,180.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5F-805 ,179.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
58PM36 ,179.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M08-06 ,177.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1504D-14 ,176.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M06-64L ,176.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E1418GT3000 ,175.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M09-08BGV ,174.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5419,170.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-0906 ,249,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2G685 ,242.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 57A13 ,242.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5852D2 ,239.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0533AM1 ,239.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5F-709 ,238.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E1705RR ,237.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5F-008 ,236.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1508PI-12 ,235.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1508P-12 ,234.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1408F-15 ,234.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5F-805 ,234,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0636AM ,234,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6903,233.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RX215VT2P ,233,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
1059,233,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5939AMXT ,232.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M57-51BR ,232.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5967,232.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6624VT3PRIB ,231.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5918STX ,231.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6D40 ,231.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 56B13 ,230.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6S42 ,230,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK791SSTX ,229.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2D599 ,228.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 58A13 ,228.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1407D-14 ,227.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2A626 ,227.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6212,227.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6508STXRIB ,227.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M25715 ,227,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M09-08BGV ,226.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 56A13 ,225.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M24776 ,225.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5131AMXT ,225.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6S34 ,225.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2M07-SS ,225.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5755STXRIB ,224.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 40-09 ,224,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C574SS ,224,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1406G-14 ,223.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
3070,223.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK712SSTX ,221.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 40-05 ,221.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M06-64L ,220.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M08-06 ,220.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-0801 ,220.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 39-09 SS ,219.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC54-38RIB ,219.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
1098,219.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E1418GT3000 ,219.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C533SS ,218.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5507 SS-RIB ,218.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
58PM36 ,217.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC56-03RIB ,216.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 59B14 ,216.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6878STXRIB ,216.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 39-05 SS ,216.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK776SSTX ,215.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C576SS ,214.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1504D-14 ,214.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0652AMX ,214.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 37-06 SS ,213.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
EX6114 ,213.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
4508 VT3P-RIB ,212.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E1600 ,212,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5H-905 ,211.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1206D-14 ,211.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK752SSTX ,211.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0453AM ,211.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C457SS ,211.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-707 ,210.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK699SSTX ,209.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5H-806 ,208.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5X-806 ,207.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E1505RR ,207.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5504 SS-RIB ,207.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC58-87RIB ,205.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2M04-2P ,204.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 59A14 ,200,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5X-905 ,198.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5419,195.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5608 SS-RIB ,183.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C594VT3P ,169.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
3F-814 ,262.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
4814 VT2P ,256.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 61A14 ,253.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2H723 ,251.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6365AMX ,250.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M14-28BRG ,249.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
3110GT3 ,246.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC62-77RIB ,244.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
8904,243.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6W80 ,243.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-713 ,240.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
EX6414 ,240.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P1248AM ,240.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-510 ,239.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
7204,239.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
66H50 ,239,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P1151AM ,238.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2V717 ,237,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5Z-111 ,236.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC61-54RIB ,235.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
E2105GT ,235.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M11-52 ,235,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M67-85BR ,235,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
8229,234.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6241,234.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5828AMX ,233.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-909C-17 ,232.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2A749 ,232.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
7198STX ,232.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5F-811 ,232.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
7820,232.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5F-113 ,232.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2V709 ,230.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
3131VT3P ,230.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5D-109 ,229.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
8052,229.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK898SSTX ,229.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P1142AMX ,229,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5514 SS-RIB ,228.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5552EZ ,228.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C621SS ,227.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 64A15 ,226.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
P0993AM1 ,226.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC64-89RIB ,226,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6950,225.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6D74 ,225.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
2C799 ,225.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C628VT3P ,224.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 62A13 ,224.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6175AMXT ,223.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
3114GT3 ,223.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK860VT3P ,221.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 63A13 ,221.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1212K-17 ,219.9,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
5512 SS-RIB ,216.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC61-79RIB ,213.5,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6068STXRIB ,213,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1311R-17 ,211,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
CSX 62A14 ,208.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK941SSTX ,207.7,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK890SSTX ,206.8,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
7268STXRIB ,205.6,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
7088STXRIB ,205.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1412M-15 ,199.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6462STXRIB ,198.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
6S69 ,197.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
M-1211K-17 ,196.4,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
RK834SSTX ,192.1,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
C733SS ,190.2,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
DKC60-67RIB ,174.3,290.9470143,-0.007572529,98300.3125,79.42663043,0.899323268,0.7631825
TP 39-09 SS ,234.9,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5755STXRIB ,229.2,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
M-1407D-14 ,227.4,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5Z-0801 ,226.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
M-1408F-15 ,223.3,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
6903,222.9,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
2G685 ,222.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
M24776 ,222.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
RX215VT2P ,222.3,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5939AMXT ,220.8,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
6878STXRIB ,220.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
CSX 58A13 ,219.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
RK752SSTX ,219.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
C574SS ,219.4,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
P0533AM1 ,219.3,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
6624VT3PRIB ,219.1,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
DKC58-87RIB ,217.2,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5F-709 ,216.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5Z-707 ,216.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5918STX ,216,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
E1705RR ,215.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
C457SS ,215.3,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
TP 39-05 SS ,215.2,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
P0636AM ,214.4,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
2A626 ,213.9,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
6S34 ,213.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
6D40 ,213.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
6212,213.4,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
EX6114 ,213.4,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5H-806 ,213.2,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
P0453AM ,212.9,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
6S42 ,212.7,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
1098,212.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
RK791SSTX ,211.9,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
CSX 59A14 ,211.8,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
M25715 ,211.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
RK712SSTX ,211.3,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
CSX 56B13 ,210.7,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
CSX 56A13 ,210.4,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
2M07-SS ,210.3,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5X-806 ,209.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5H-905 ,209.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
RK776SSTX ,209.5,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
C576SS ,209.3,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
CSX 57A13 ,209.2,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5852D2 ,209.1,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5131AMXT ,208.9,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
M-1508P-12 ,208.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
DKC56-03RIB ,208.3,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
M-1508PI-12 ,208,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
4508 VT3P-RIB ,207.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
2D599 ,206.6,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
M57-51BR ,206.4,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
TP 40-05 ,206.1,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
5X-905 ,205.1,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
3070,205,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
